,Num_Acc,mois,hrmn,lum,agg,int,atm,lat,long
8831,201800008832,4,1215,1,2,1,1.0,43.30037,5.37448
8832,201800008833,4,1345,1,2,2,1.0,43.28884,5.3829
8833,201800008834,4,1245,1,2,4,1.0,43.28878,5.46134
8834,201800008835,4,1355,1,2,1,1.0,43.37666,5.35627
8835,201800008836,4,1320,1,2,2,1.0,43.28864,5.499
8836,201800008837,4,1845,1,2,1,1.0,43.30159,5.39133
8837,201800008838,4,940,1,2,3,2.0,43.28444,5.40462
8838,201800008839,4,1030,1,2,1,2.0,43.27945,5.39951
8839,201800008840,4,1300,1,2,4,2.0,43.29049,5.38911
8840,201800008841,4,1505,1,2,1,3.0,43.28525,5.36011
8841,201800008842,4,1755,1,2,4,3.0,43.26804,5.41837
8842,201800008843,4,1730,1,2,7,3.0,43.29431,5.39788
8843,201800008844,4,850,1,2,1,3.0,43.24587,5.39505
8844,201800008845,4,825,1,2,1,3.0,43.2647,5.3916
8845,201800008846,4,1350,1,2,1,1.0,43.27183,5.38592
8846,201800008847,4,1815,1,2,1,1.0,43.31241,5.38004
8847,201800008848,4,2000,5,2,2,2.0,43.24621,5.38863
8848,201800008849,4,1050,1,2,1,1.0,43.28487,5.39458
8849,201800008850,4,1215,1,2,4,1.0,43.24793,5.42392
8850,201800008851,4,1800,1,2,3,1.0,43.33247,5.3589
8851,201800008852,4,320,5,2,6,2.0,43.30605,5.46971
8852,201800008853,4,300,4,2,1,1.0,43.32891,5.36432
8853,201800008854,4,845,1,2,1,1.0,43.28039,5.44217
8854,201800008855,4,2100,5,2,2,1.0,43.31607,5.38403
8855,201800008856,4,2040,5,2,1,1.0,43.28584,5.44256
8856,201800008857,4,40,5,2,2,1.0,43.3033,5.37902
8857,201800008858,4,1820,1,2,1,8.0,43.30839,5.37102
8858,201800008859,4,1915,1,2,1,1.0,43.37541,5.36461
8859,201800008860,4,1815,1,2,1,1.0,43.2635,5.37731
8860,201800008861,4,1945,2,2,2,1.0,43.29353,5.45241
8861,201800008862,4,103,5,2,2,1.0,43.3031,5.3666
8862,201800008863,4,1,4,2,1,1.0,43.36334,5.31441
8863,201800008864,4,1653,1,2,2,3.0,43.29749,5.40087
8864,201800008865,4,1500,1,2,1,1.0,43.27187,5.39987
8865,201800008866,4,1820,1,2,1,7.0,43.24414,5.39644
8866,201800008867,4,1920,1,2,1,1.0,43.27498,5.42583
8867,201800008868,4,1830,1,2,2,2.0,43.28998,5.39884
8868,201800008869,4,954,1,2,2,1.0,43.30621,5.37227
8869,201800008870,4,1055,1,2,1,1.0,43.36666,5.35674
8870,201800008871,4,1115,1,2,1,1.0,43.28731,5.38502
8871,201800008872,4,1,5,2,1,1.0,43.36033,5.29586
8872,201800008873,4,1511,1,2,1,1.0,43.37424,5.35572
8873,201800008874,4,830,1,2,1,1.0,43.32506,5.38208
8874,201800008875,4,1715,1,2,1,1.0,43.3143,5.4667
8875,201800008876,4,800,1,2,1,1.0,43.32053,5.3626
8876,201800008877,4,825,1,2,1,1.0,43.28675,5.43123
8877,201800008878,4,1205,1,2,4,1.0,43.28667,5.38325
8878,201800008879,4,810,1,2,3,1.0,43.24567,5.4261
8879,201800008880,4,1030,1,2,1,1.0,43.28935,5.43775
8880,201800008881,4,1215,1,2,9,7.0,43.28995,5.35578
8881,201800008882,4,545,5,2,1,1.0,43.25138,5.37571
8882,201800008883,4,1030,1,2,1,1.0,43.30119,5.40103
8883,201800008884,4,1238,1,2,6,1.0,43.36508,5.34707
8884,201800008885,4,1845,1,2,1,1.0,43.35923,5.48767
8885,201800008886,4,2115,5,2,2,1.0,43.25005,5.40438
8886,201800008887,4,1705,1,2,1,1.0,43.33279,5.38451
8887,201800008888,4,1730,1,2,1,1.0,43.28064,5.35258
8888,201800008889,4,2300,5,2,1,1.0,43.24875,5.44096
8889,201800008890,4,1922,1,2,9,1.0,,
8890,201800008891,4,615,2,2,2,1.0,43.3167,5.36911
8891,201800008892,4,1130,1,2,1,1.0,43.26007,5.38685
8892,201800008893,4,810,1,2,1,1.0,43.26801,5.38434
8893,201800008894,4,1345,1,2,1,1.0,43.27275,5.40088
8894,201800008895,4,830,1,2,6,1.0,43.27811,5.42763
8895,201800008896,4,2015,2,2,1,1.0,43.2599,5.37537
8896,201800008897,4,2110,5,2,2,1.0,43.30294,5.40087
8897,201800008898,4,2350,5,2,1,1.0,43.28407,5.34988
8898,201800008899,4,745,1,2,3,1.0,43.30328,5.37898
8899,201800008900,4,910,1,2,9,1.0,43.27952,5.42355
8900,201800008901,4,1840,1,2,1,1.0,43.29319,5.40319
8901,201800008902,4,1515,1,2,1,1.0,43.2911,5.3558
8902,201800008903,4,1155,1,2,1,1.0,43.24955,5.44899
8903,201800008904,4,1515,1,2,1,1.0,43.26397,5.378
8904,201800008905,4,500,5,2,3,1.0,43.27461,5.41523
8905,201800008906,4,920,1,2,3,1.0,43.33626,5.40729
8906,201800008907,4,1245,1,2,1,1.0,43.2951,5.37606
8907,201800008908,4,1150,1,2,1,1.0,43.29754,5.40074
8908,201800008909,4,1400,1,2,1,1.0,43.28755,5.41205
8909,201800008910,4,1650,1,2,4,1.0,43.29729,5.38016
8910,201800008911,4,1830,1,2,1,1.0,43.25367,5.40193
8911,201800008912,4,1800,1,2,1,1.0,43.25167,5.37562
8912,201800008913,4,1849,1,2,1,1.0,43.28492,5.39438
8913,201800008914,4,2115,5,2,1,1.0,43.25994,5.40282
8914,201800008915,4,2340,5,2,3,1.0,43.34596,5.38144
8915,201800008916,4,2050,5,2,3,1.0,43.32374,5.39313
8916,201800008917,4,2250,5,2,1,1.0,43.32901,5.36644
8917,201800008918,4,810,1,2,3,1.0,43.36896,5.31167
8918,201800008919,4,845,1,2,1,1.0,43.27278,5.36287
8919,201800008920,4,1720,1,2,1,1.0,43.2792,5.44124
8920,201800008921,4,1,5,2,1,1.0,43.25282,5.40272
8921,201800008922,4,1154,1,2,1,1.0,43.3046,5.37512
8922,201800008923,4,1610,1,2,2,1.0,43.26327,5.3899
8923,201800008924,4,2115,4,2,9,1.0,43.27138,5.41421
8924,201800008925,4,2115,5,2,2,1.0,43.2938,5.4096
8925,201800008926,4,1300,1,2,1,1.0,43.29333,5.47976
8926,201800008927,4,1540,1,2,6,1.0,,
8927,201800008928,4,1835,1,2,1,1.0,43.30811,5.43484
8928,201800008929,4,500,5,2,1,1.0,43.27691,5.3785
8929,201800008930,4,2345,5,2,9,1.0,43.29122,5.38304
8930,201800008931,4,1705,1,2,2,1.0,43.29402,5.39983
8931,201800008932,4,1210,1,2,1,1.0,43.33433,5.40153
8932,201800008933,4,950,1,2,1,1.0,43.27803,5.35529
8933,201800008934,4,1345,1,2,1,8.0,,
8934,201800008935,4,1415,1,2,1,1.0,,
8935,201800008936,4,1742,1,2,1,2.0,43.28359,5.39867
8936,201800008937,4,2130,4,2,2,1.0,43.30348,5.38595
8937,201800008938,4,1300,1,2,1,1.0,43.28043,5.40068
8938,201800008939,4,1730,1,2,2,1.0,43.30106,5.41513
8939,201800008940,4,1825,1,2,1,1.0,43.2992,5.40081
8940,201800008941,4,1920,2,2,1,2.0,43.28623,5.36284
8941,201800008942,5,1600,1,2,9,1.0,43.29354,5.40165
8942,201800008943,5,1420,1,2,1,1.0,43.30212,5.39556
8943,201800008944,5,2305,5,2,1,1.0,43.324,5.3892
8944,201800008945,5,1045,1,2,1,1.0,43.27095,5.40846
8945,201800008946,5,1230,1,2,1,1.0,43.25522,5.40308
8946,201800008947,5,1800,1,2,1,1.0,43.25934,5.39849
8947,201800008948,5,1000,1,2,2,1.0,43.32689,5.3761
8948,201800008949,5,1400,1,2,1,1.0,43.26678,5.38203
8949,201800008950,5,1720,1,2,1,1.0,43.30456,5.40125
8950,201800008951,5,1710,1,2,1,1.0,43.28584,5.44256
8951,201800008952,5,1130,1,2,1,1.0,43.32127,5.41384
8952,201800008953,5,930,1,2,3,1.0,43.32487,5.37384
8953,201800008954,5,1200,1,2,1,1.0,43.27994,5.44198
8954,201800008955,5,1215,1,2,1,1.0,43.27024,5.39252
8955,201800008956,5,1320,1,2,1,1.0,43.30298,5.39694
8956,201800008957,5,1815,1,1,1,2.0,43.24261,5.4487
8957,201800008958,5,144,5,2,2,1.0,43.30361,5.36902
8958,201800008959,5,1050,1,2,3,1.0,,
8959,201800008960,5,1135,1,2,1,1.0,43.29488,5.38178
8960,201800008961,5,1630,1,2,1,1.0,43.31445,5.36991
8961,201800008962,5,400,5,2,1,8.0,,
8962,201800008963,5,1340,1,2,1,1.0,43.283,5.399
8963,201800008964,5,2000,1,2,1,1.0,43.31687,5.3762
8964,201800008965,5,400,5,2,3,1.0,43.28795,5.38346
8965,201800008966,5,2350,5,2,1,1.0,43.28044,5.39945
8966,201800008967,5,400,5,2,3,1.0,43.30106,5.36415
8967,201800008968,5,1125,1,2,1,1.0,43.3281,5.36602
8968,201800008969,5,1245,1,2,1,1.0,43.26213,5.39305
8969,201800008970,5,1700,1,2,1,1.0,43.29298,5.43893
8970,201800008971,5,1817,1,2,1,1.0,43.23278,5.40086
8971,201800008972,5,1815,1,2,1,1.0,43.28987,5.4708
8972,201800008973,5,2045,5,2,1,2.0,43.28502,5.44076
8973,201800008974,5,2012,5,2,9,1.0,43.29938,5.37578
8974,201800008975,5,2335,5,2,1,2.0,43.24992,5.37539
8975,201800008976,5,1407,1,2,3,1.0,43.35988,5.34305
8976,201800008977,5,1600,1,2,1,1.0,43.29278,5.43679
8977,201800008978,5,1635,1,2,1,1.0,43.30308,5.37389
8978,201800008979,5,2115,5,2,2,1.0,43.31486,5.38789
8979,201800008980,5,2115,4,2,1,1.0,43.28359,5.42682
8980,201800008981,4,1700,1,2,9,1.0,,
8981,201800008982,5,940,1,2,3,1.0,43.34607,5.46026
8982,201800008983,5,1525,1,2,2,1.0,43.29897,5.38525
8983,201800008984,5,430,5,2,1,1.0,43.24218,5.36756
8984,201800008985,5,2340,5,2,1,1.0,43.3159,5.38472
8985,201800008986,5,835,1,2,1,1.0,43.31489,5.37203
8986,201800008987,5,1300,1,2,1,1.0,43.32121,5.43856
8987,201800008988,5,1850,1,2,1,1.0,43.28359,5.3854
8988,201800008989,5,2110,5,2,1,1.0,43.25888,5.39421
8989,201800008990,5,2310,5,2,1,1.0,43.27749,5.39893
8990,201800008991,5,1840,2,2,1,2.0,43.25886,5.39962
8991,201800008992,5,1930,1,2,1,2.0,43.31708,5.3688
8992,201800008993,5,539,2,2,2,3.0,43.29399,5.39978
8993,201800008994,5,1030,1,2,1,1.0,43.29449,5.44272
8994,201800008995,5,1230,1,2,3,1.0,43.28139,5.40506
8995,201800008996,5,1630,1,2,1,1.0,43.28457,5.44246
8996,201800008997,5,550,2,2,2,2.0,43.29581,5.40031
8997,201800008998,5,740,1,2,1,2.0,43.26685,5.42439
8998,201800008999,5,1400,1,2,1,1.0,43.30925,5.36654
8999,201800009000,5,1526,1,2,1,1.0,43.3291,5.37568
9000,201800009001,5,2130,5,2,1,1.0,43.2794,5.35347
9001,201800009002,5,10,5,2,1,1.0,43.31181,5.40389
9002,201800009003,5,610,2,2,1,1.0,43.30452,5.36899
9003,201800009004,5,1050,1,2,1,1.0,43.34625,5.38062
9004,201800009005,5,1300,1,2,1,1.0,43.29017,5.37582
9005,201800009006,5,1630,1,2,1,1.0,43.25101,5.38978
9006,201800009007,5,1205,1,2,1,1.0,43.28566,5.40203
9007,201800009008,5,1850,1,2,1,1.0,43.29583,5.44679
9008,201800009009,5,1905,1,2,1,1.0,43.2855,5.38802
9009,201800009010,5,2250,5,2,1,1.0,43.26087,5.39371
9010,201800009011,5,2325,5,2,3,1.0,43.3603,5.35753
9011,201800009012,5,930,1,2,3,1.0,43.29407,5.3765
9012,201800009013,5,1345,1,2,9,8.0,43.25498,5.38528
9013,201800009014,5,1330,1,2,1,1.0,43.23472,5.40399
9014,201800009015,5,1645,1,2,1,1.0,43.27108,5.38473
9015,201800009016,5,15,3,2,2,1.0,43.31381,5.40585
9016,201800009017,5,115,5,2,1,1.0,43.29682,5.4434
9017,201800009018,5,950,1,2,3,1.0,43.3113,5.37049
9018,201800009019,5,1530,1,2,1,1.0,43.28384,5.38076
9019,201800009020,5,2125,5,2,9,1.0,43.34964,5.37528
9020,201800009021,5,1000,1,2,1,1.0,42.32994,5.39219
9021,201800009022,5,1100,1,2,1,1.0,43.26671,5.41319
9022,201800009023,5,1515,1,2,1,1.0,43.29226,5.44934
9023,201800009024,5,1745,1,2,1,1.0,43.28645,5.39146
9024,201800009025,5,1705,1,2,9,1.0,43.29682,5.4434
9025,201800009026,5,2325,5,2,1,1.0,43.32638,5.43875
9026,201800009027,5,1425,1,2,1,1.0,43.33776,5.47243
9027,201800009028,5,1900,1,2,1,1.0,,
9028,201800009029,5,1950,1,2,2,1.0,43.3123,5.41612
9029,201800009030,5,2127,5,2,1,1.0,43.289,5.3543
9030,201800009031,5,1115,1,2,1,1.0,43.23451,5.41154
9031,201800009032,5,2005,2,2,3,1.0,43.26854,5.38869
9032,201800009033,5,905,1,2,1,2.0,43.33371,5.48223
9033,201800009034,5,905,1,2,1,2.0,43.30358,5.42977
9034,201800009035,5,1550,1,2,1,2.0,43.29457,5.3763
9035,201800009036,5,1700,1,2,1,1.0,43.325,5.418
9036,201800009037,5,1725,1,2,1,2.0,43.3011,5.40064
9037,201800009038,5,1915,1,2,1,2.0,43.29942,5.38614
9038,201800009039,5,1700,1,2,1,2.0,43.26938,5.39305
9039,201800009040,5,2230,3,2,1,3.0,43.30749,5.50121
9040,201800009041,5,145,5,2,1,1.0,43.29226,5.36219
9041,201800009042,5,1000,1,2,1,1.0,43.33924,5.43926
9042,201800009043,5,950,1,2,9,1.0,43.2544,5.3764
9043,201800009044,5,1225,1,2,1,1.0,43.27504,5.39534
9044,201800009045,5,1100,1,2,3,1.0,43.37541,5.35585
9045,201800009046,5,1415,1,2,3,1.0,43.27878,5.42822
9046,201800009047,5,1630,1,2,1,1.0,43.25524,5.37629
9047,201800009048,5,1935,1,2,1,1.0,43.28129,5.39211
9048,201800009049,5,1830,1,2,1,1.0,43.32977,5.39383
9049,201800009050,5,1945,1,2,1,1.0,,
9050,201800009051,5,235,5,2,1,1.0,43.32995,5.40451
9051,201800009052,5,1620,1,2,2,1.0,43.27593,5.41743
9052,201800009053,5,1230,1,2,1,1.0,43.2632,5.38857
9053,201800009054,5,2345,5,2,9,1.0,43.31582,5.36455
9054,201800009055,5,835,1,2,2,1.0,43.2849,5.39067
9055,201800009056,5,1205,1,2,1,1.0,43.3254,5.374
9056,201800009057,5,1630,1,2,1,2.0,43.3406,5.38463
9057,201800009058,5,1600,1,2,3,1.0,43.28583,5.3869
9058,201800009059,5,20,5,2,9,9.0,43.33887,5.37006
9059,201800009060,5,2347,5,2,2,1.0,43.33322,5.43807
9060,201800009061,5,1100,1,2,1,8.0,43.35698,5.35747
9061,201800009062,5,1645,1,2,1,1.0,43.31416,5.37619
9062,201800009063,5,610,2,2,1,8.0,43.33762,5.43232
9063,201800009064,5,755,1,2,1,2.0,43.30003,5.47524
9064,201800009065,5,1045,1,2,1,1.0,43.27893,5.41008
9065,201800009066,5,1130,1,2,1,1.0,43.24166,5.40876
9066,201800009067,5,1805,1,2,9,1.0,,
9067,201800009068,5,1655,1,2,1,1.0,43.2689,5.3884
9068,201800009069,5,300,5,2,2,2.0,43.28738,5.38911
9069,201800009070,5,1945,1,2,1,1.0,43.27862,5.38056
9070,201800009071,5,135,5,2,4,1.0,43.34234,5.36199
9071,201800009072,5,1445,1,2,2,1.0,43.30025,5.38868
9072,201800009073,5,1110,1,2,1,2.0,43.26739,5.38336
9073,201800009074,5,1310,1,2,1,1.0,43.28673,5.41472
9074,201800009075,5,1233,1,2,1,2.0,43.2794,5.3878
9075,201800009076,4,1815,1,2,1,1.0,43.24103,5.37839
9076,201800009077,5,2135,5,2,1,1.0,43.33045,5.41216
9077,201800009078,5,2102,5,2,2,1.0,43.28488,5.39065
9078,201800009079,4,1155,1,2,2,1.0,43.29987,5.40089
9079,201800009080,5,1615,1,2,1,1.0,43.30173,5.38335
9080,201800009081,5,900,1,2,3,2.0,43.31606,5.469
9081,201800009082,5,915,1,2,9,2.0,43.29165,5.40658
9082,201800009083,5,650,1,2,2,8.0,43.31502,5.38798
9083,201800009084,5,1100,1,2,1,1.0,43.3305,5.40466
9084,201800009085,5,1450,1,2,1,1.0,43.30501,5.40089
9085,201800009086,5,1540,1,2,1,1.0,43.29408,5.37432
9086,201800009087,5,1410,1,2,1,1.0,43.28574,5.38849
9087,201800009088,5,1615,1,2,1,1.0,43.30557,5.37623
9088,201800009089,5,1610,1,2,1,1.0,43.24884,5.44166
9089,201800009090,5,2020,2,2,1,1.0,43.2849,5.42132
9090,201800009091,6,800,1,2,1,1.0,43.34115,5.36523
9091,201800009092,6,800,1,2,1,1.0,,
9092,201800009093,6,915,1,2,1,1.0,43.22876,5.35286
9093,201800009094,6,1100,1,2,4,1.0,43.29317,5.49499
9094,201800009095,5,1145,1,2,6,1.0,43.29554,5.48119
9095,201800009096,6,1700,1,2,1,1.0,43.29356,5.37184
9096,201800009097,6,1850,1,2,1,1.0,43.3081,5.43441
9097,201800009098,6,1600,1,2,1,1.0,43.31255,5.38188
9098,201800009099,5,2030,1,2,1,1.0,43.3041,5.41543
9099,201800009100,6,130,5,2,1,1.0,43.2722,5.42129
9100,201800009101,6,1,5,2,2,1.0,43.30499,5.3682
9101,201800009102,6,235,5,2,1,1.0,43.31513,5.43329
9102,201800009103,6,1145,1,2,1,1.0,43.34441,5.4229
9103,201800009104,6,1815,1,2,1,1.0,43.3282,5.35952
9104,201800009105,6,1800,1,2,1,1.0,43.30244,5.36962
9105,201800009106,6,1920,1,2,2,1.0,43.29209,5.38059
9106,201800009107,6,655,2,2,2,1.0,43.36803,5.31364
9107,201800009108,6,840,1,2,1,1.0,,
9108,201800009109,6,745,1,2,3,1.0,43.2704,5.39247
9109,201800009110,6,1325,1,2,1,2.0,43.2784,5.39221
9110,201800009111,6,1420,1,2,1,1.0,43.27876,5.48291
9111,201800009112,6,1430,1,2,9,1.0,43.25751,5.39323
9112,201800009113,6,1455,1,2,1,1.0,43.35461,5.34985
9113,201800009114,6,1610,1,2,1,1.0,43.2904,5.38116
9114,201800009115,6,1513,1,2,1,1.0,43.27046,5.42379
9115,201800009116,6,1750,1,2,1,1.0,43.28672,5.38663
9116,201800009117,6,2355,5,2,1,1.0,43.23863,5.36505
9117,201800009118,6,4,5,2,1,1.0,43.3019,5.4007
9118,201800009119,6,700,1,2,1,1.0,43.33587,5.42833
9119,201800009120,6,800,1,2,2,1.0,43.32469,5.4565
9120,201800009121,6,1140,1,2,1,1.0,43.29851,5.49902
9121,201800009122,6,1330,1,2,1,1.0,43.2403,5.39743
9122,201800009123,6,1645,1,2,1,1.0,43.28407,5.43584
9123,201800009124,6,1640,1,2,3,1.0,43.33065,5.42752
9124,201800009125,6,1910,1,2,3,1.0,43.2723,5.39972
9125,201800009126,6,2250,5,2,1,1.0,43.32034,5.37725
9126,201800009127,6,1945,5,2,2,1.0,43.2987,5.39871
9127,201800009128,6,2230,5,2,1,1.0,43.30335,5.4047
9128,201800009129,6,15,5,2,1,2.0,43.27901,5.42252
9129,201800009130,6,1000,1,2,1,1.0,43.25938,5.39413
9130,201800009131,6,1515,1,2,1,1.0,43.23493,5.3601
9131,201800009132,6,1800,1,2,1,1.0,43.26494,5.40379
9132,201800009133,6,2203,5,2,3,1.0,43.31943,5.3921
9133,201800009134,6,2230,5,2,3,1.0,43.28523,5.39077
9134,201800009135,6,1145,1,2,1,1.0,43.28649,5.37736
9135,201800009136,6,1610,1,2,1,2.0,43.26614,5.40842
9136,201800009137,6,935,1,2,1,1.0,43.25,5.42
9137,201800009138,6,1050,1,2,4,1.0,43.26197,5.375
9138,201800009139,6,1555,1,2,1,1.0,43.30318,5.38614
9139,201800009140,6,1755,1,2,1,1.0,43.25226,5.39136
9140,201800009141,5,115,5,2,1,2.0,43.28446,5.34968
9141,201800009142,6,2030,1,2,1,1.0,43.31785,5.46003
9142,201800009143,6,340,5,2,1,1.0,43.30223,5.39522
9143,201800009144,6,545,2,2,4,1.0,43.33916,5.35712
9144,201800009145,6,640,2,2,6,1.0,43.33076,5.41031
9145,201800009146,6,1430,1,2,6,1.0,43.25417,5.38168
9146,201800009147,6,1430,1,2,9,1.0,43.3659,5.35368
9147,201800009148,6,2105,2,2,3,1.0,43.29563,5.36638
9148,201800009149,6,330,5,2,1,1.0,43.2669,5.37247
9149,201800009150,6,1500,1,2,1,1.0,43.31885,5.45941
9150,201800009151,6,1400,1,1,1,1.0,43.23733,5.49857
9151,201800009152,6,1515,1,2,1,1.0,43.36344,5.35715
9152,201800009153,6,1830,1,2,9,1.0,43.27983,5.4
9153,201800009154,6,1100,1,2,2,1.0,43.29514,5.37849
9154,201800009155,6,1240,1,2,4,1.0,43.30375,5.40699
9155,201800009156,6,540,5,2,2,3.0,43.34723,5.46345
9156,201800009157,6,1400,1,2,1,8.0,43.31979,5.37786
9157,201800009158,6,1615,1,2,9,1.0,43.31188,5.46424
9158,201800009159,6,1610,1,2,1,1.0,43.29162,5.37844
9159,201800009160,6,1900,1,2,2,1.0,43.31431,5.36973
9160,201800009161,6,1915,1,2,4,1.0,43.31141,5.46456
9161,201800009162,6,845,1,2,1,1.0,43.27978,5.41613
9162,201800009163,6,910,1,2,2,1.0,43.30514,5.38059
9163,201800009164,6,1140,1,2,1,1.0,43.35473,5.46627
9164,201800009165,6,845,1,2,1,1.0,43.24546,5.39746
9165,201800009166,6,1430,1,2,4,1.0,43.30417,5.41207
9166,201800009167,6,1110,1,2,2,1.0,43.28445,5.38058
9167,201800009168,6,1330,1,2,1,1.0,43.29964,5.3776
9168,201800009169,6,1730,1,2,3,1.0,43.33038,5.4124
9169,201800009170,6,1110,1,2,1,1.0,43.30896,5.40048
9170,201800009171,6,1740,1,2,1,1.0,43.28656,5.49891
9171,201800009172,6,2050,2,2,6,1.0,43.30376,5.4729
9172,201800009173,6,2130,2,2,1,1.0,43.27861,5.36283
9173,201800009174,6,110,5,2,1,1.0,43.29624,5.40029
9174,201800009175,6,2315,5,2,9,1.0,43.28033,5.38685
9175,201800009176,6,1030,1,2,3,1.0,43.27752,5.39919
9176,201800009177,6,1110,1,2,6,1.0,43.3007,5.50328
9177,201800009178,6,2109,2,2,1,1.0,43.30353,5.39761
9178,201800009179,6,2100,1,2,2,1.0,43.34252,5.35966
9179,201800009180,6,608,1,2,1,1.0,43.26353,5.41071
9180,201800009181,6,1130,1,2,1,1.0,43.27024,5.40255
9181,201800009182,6,1500,1,2,4,1.0,43.27575,5.39551
9182,201800009183,6,2230,5,2,1,1.0,43.26789,5.38449
9183,201800009184,6,1200,1,2,1,1.0,43.26344,5.3772
9184,201800009185,6,2000,1,2,1,1.0,43.29861,5.4311
9185,201800009186,6,2345,5,2,1,1.0,43.27088,5.40215
9186,201800009187,6,810,1,2,1,1.0,43.31189,5.40514
9187,201800009188,6,920,1,2,1,1.0,43.26257,5.39312
9188,201800009189,6,1220,1,2,1,1.0,43.28576,5.42578
9189,201800009190,6,1545,1,2,1,1.0,43.26149,5.38755
9190,201800009191,6,1600,1,2,1,1.0,43.3354,5.39999
9191,201800009192,6,2215,5,2,1,1.0,43.25787,5.37613
9192,201800009193,6,807,1,2,1,7.0,43.28885,5.36091
9193,201800009194,6,735,1,2,1,7.0,43.29017,5.44174
9194,201800009195,6,1600,1,2,1,1.0,43.3266,5.3583
9195,201800009196,6,1600,1,1,3,1.0,43.23379,5.39961
9196,201800009197,6,1815,1,2,1,1.0,43.28278,5.42409
9197,201800009198,6,1900,1,2,6,1.0,43.25027,5.38868
9198,201800009199,6,445,5,2,6,1.0,43.25434,5.37632
9199,201800009200,6,1015,1,2,3,1.0,43.27593,5.41742
9200,201800009201,6,830,1,2,1,1.0,43.27269,5.4009
9201,201800009202,6,1430,1,2,1,1.0,43.32977,5.3937
9202,201800009203,6,1000,1,2,1,1.0,43.31538,5.4021
9203,201800009204,6,1300,1,2,1,1.0,43.2859,5.38351
9204,201800009205,6,1745,1,2,1,1.0,43.29232,5.44935
9205,201800009206,6,1635,1,2,2,1.0,43.28829,5.39521
9206,201800009207,6,1848,1,2,1,1.0,43.32609,5.3771
9207,201800009208,6,2330,5,2,9,1.0,43.26365,5.37797
9208,201800009209,6,510,2,2,1,1.0,43.29629,5.37756
9209,201800009210,6,815,1,2,1,1.0,43.32721,5.4263
9210,201800009211,6,850,1,2,3,1.0,43.31506,5.44636
9211,201800009212,6,1900,1,2,1,1.0,43.28402,5.3903
9212,201800009213,6,1900,1,2,1,1.0,43.28381,5.3822
9213,201800009214,6,2325,5,2,6,1.0,43.3699,5.3458
9214,201800009215,6,1935,1,2,6,1.0,43.29557,5.48892
9215,201800009216,6,1330,1,2,1,1.0,43.27084,5.40814
9216,201800009217,6,1400,1,2,1,1.0,43.26835,5.41456
9217,201800009218,6,1545,1,2,1,1.0,43.30435,5.41352
9218,201800009219,6,1730,1,2,1,1.0,43.24588,5.41686
9219,201800009220,6,1700,1,2,1,1.0,43.29628,5.4003
9220,201800009221,6,2010,1,2,3,1.0,43.31253,5.38886
9221,201800009222,6,2015,2,2,1,1.0,43.29824,5.36593
9222,201800009223,6,2150,5,2,1,1.0,43.2911,5.3824
9223,201800009224,6,445,5,2,1,1.0,43.29479,5.49023
9224,201800009225,6,944,1,2,2,1.0,43.27663,5.4187
9225,201800009226,6,15,5,2,1,1.0,43.30001,5.47524
9226,201800009227,6,900,1,2,9,1.0,43.31128,5.37028
9227,201800009228,6,920,1,2,1,1.0,43.30204,5.40254
9228,201800009229,6,1210,1,2,6,1.0,43.2852,5.42571
9229,201800009230,6,1140,1,2,1,1.0,43.28914,5.46839
9230,201800009231,6,1640,1,2,1,1.0,43.29517,5.4247
9231,201800009232,6,1700,1,2,1,1.0,43.27082,5.39217
9232,201800009233,6,925,1,2,1,1.0,43.3216,5.41122
9233,201800009234,6,930,1,2,1,1.0,43.282,5.43377
9234,201800009235,6,1320,1,2,1,1.0,43.27519,5.38447
9235,201800009236,6,1910,1,2,1,1.0,43.33867,5.39163
9236,201800009237,6,1158,1,2,2,1.0,43.30175,5.38248
9237,201800009238,6,1530,1,2,3,1.0,43.29696,5.37369
9238,201800009239,6,1400,1,2,1,1.0,43.28896,5.35411
9239,201800009240,6,1530,1,2,9,1.0,43.31524,5.40357
9240,201800009241,6,2220,5,2,9,1.0,43.3126,5.4044
9241,201800009242,6,2128,5,2,3,1.0,43.28538,5.3877
9242,201800009243,6,1345,1,2,1,1.0,43.28763,5.46498
9243,201800009244,6,1630,1,2,1,1.0,43.25666,5.38263
9244,201800009245,6,1615,1,2,1,1.0,43.31863,5.40398
9245,201800009246,6,1730,1,2,1,1.0,43.2978,5.37295
9246,201800009247,6,1725,1,2,3,1.0,43.30452,5.37613
9247,201800009248,6,905,1,2,1,1.0,43.31521,5.40257
9248,201800009249,6,1100,1,2,1,1.0,43.26736,5.39792
9249,201800009250,6,1340,1,2,1,1.0,43.32695,5.432
9250,201800009251,6,1230,1,2,1,2.0,43.3361,5.41002
9251,201800009252,6,1445,1,2,2,1.0,43.31397,5.40596
9252,201800009253,6,1550,1,2,1,1.0,43.3081,5.37675
9253,201800009254,6,1845,1,2,1,1.0,43.292,5.35796
9254,201800009255,6,2005,1,2,4,1.0,43.33588,5.39859
9255,201800009256,6,2315,5,2,1,1.0,43.28295,5.39088
9256,201800009257,6,1420,1,2,1,1.0,43.3458,5.38196
9257,201800009258,6,1225,1,2,3,1.0,43.28645,5.38552
9258,201800009259,5,1710,1,2,1,1.0,43.31878,5.45945
9259,201800009260,6,1850,1,2,3,1.0,43.2946,5.37628
