Num_Acc,catv,obs,obsm,manv
201800035735,07,02,0,01
201800035736,07,00,2,15
201800035736,07,00,2,01
201800035737,07,00,0,02
201800035737,01,12,0,02
201800035738,07,00,1,00
201800035739,07,00,2,02
201800035739,07,00,2,00
201800035740,01,00,2,01
201800035740,07,00,2,16
201800035741,07,00,2,13
201800035741,17,00,2,01
201800035742,03,00,2,01
201800035742,07,00,2,09
201800035743,07,,,
201800035744,01,00,2,01
201800035744,07,00,2,01
201800035745,07,00,1,01
201800035746,01,00,2,16
201800035746,07,00,2,15
201800035747,32,01,2,19
201800035747,07,00,2,01
201800035748,07,00,2,01
201800035748,30,00,2,05
201800035749,32,00,2,02
201800035749,07,00,2,02
201800035750,07,00,2,15
201800035750,02,00,2,01
201800035751,07,00,2,15
201800035751,33,00,2,01
201800035752,07,00,2,01
201800035752,30,00,2,13
201800035753,07,00,2,19
201800035753,33,00,2,01
201800035754,07,00,2,09
201800035754,33,00,2,01
201800035755,33,00,2,17
201800035755,07,00,2,15
201800035756,07,00,2,01
201800035756,01,00,2,09
201800035757,07,00,2,15
201800035757,01,00,2,01
201800035758,07,00,1,01
201800035759,33,00,2,01
201800035759,10,00,2,15
201800035760,07,00,2,15
201800035760,01,00,2,01
201800035761,07,00,2,01
201800035761,07,00,2,13
201800035761,07,00,2,01
201800035762,33,00,0,02
201800035763,33,00,2,01
201800035763,07,00,2,15
201800035764,02,00,1,17
201800035765,30,00,2,01
201800035765,07,00,2,15
201800035766,07,00,2,01
201800035766,07,00,2,05
201800035767,01,00,2,19
201800035767,10,00,2,01
201800035768,02,00,1,01
201800035769,07,00,1,01
201800035770,07,00,2,09
201800035770,31,00,2,01
201800035771,07,00,1,17
201800035772,07,00,2,01
201800035772,07,00,2,01
201800035773,07,00,1,02
201800035774,07,00,2,13
201800035774,07,00,2,01
201800035775,07,00,0,19
201800035776,33,00,6,01
201800035777,07,01,0,13
201800035778,01,00,2,01
201800035778,07,00,2,19
201800035779,07,00,0,00
201800035780,07,00,2,09
201800035780,32,00,2,01
201800035781,07,00,2,19
201800035781,07,00,2,19
201800035782,07,00,2,01
201800035782,07,00,2,02
201800035783,31,00,2,01
201800035783,07,00,2,10
201800035784,10,00,2,17
201800035784,01,00,2,15
201800035785,07,00,2,15
201800035785,02,00,2,15
201800035786,07,00,2,19
201800035786,07,00,2,01
201800035787,02,00,2,09
201800035787,07,00,2,09
201800035788,07,00,0,00
201800035788,07,00,2,14
201800035789,02,00,2,01
201800035789,07,00,2,15
201800035790,30,00,2,17
201800035790,07,00,2,01
201800035791,07,00,2,09
201800035791,07,00,2,01
201800035792,30,01,2,00
201800035793,30,00,0,00
201800035794,33,00,2,15
201800035794,07,00,2,01
201800035795,07,00,0,01
201800035796,33,00,2,01
201800035796,07,00,2,09
201800035797,07,00,1,15
201800035798,07,00,2,19
201800035798,07,00,2,19
201800035799,07,00,2,16
201800035799,01,00,2,01
201800035800,30,01,0,00
201800035801,07,00,2,01
201800035801,02,00,2,01
201800035802,07,00,2,23
201800035802,07,00,2,01
201800035803,07,00,1,16
201800035804,07,00,2,09
201800035804,01,00,2,01
201800035805,30,00,2,01
201800035805,07,01,2,00
201800035806,07,00,2,01
201800035806,01,00,2,01
201800035807,07,00,2,15
201800035807,33,00,2,17
201800035808,07,00,2,20
201800035808,30,00,2,17
201800035809,30,00,2,01
201800035809,07,00,2,15
201800035810,01,14,0,01
201800035811,01,00,0,00
201800035811,07,00,2,02
201800035812,02,00,2,01
201800035812,07,00,2,09
201800035813,34,00,2,01
201800035814,32,00,2,01
201800035814,07,00,2,09
201800035815,33,00,2,01
201800035815,10,00,2,04
201800035816,02,08,2,13
201800035816,07,00,2,01
201800035817,30,00,2,01
201800035817,07,00,2,00
201800035818,07,00,2,01
201800035818,07,00,2,15
201800035819,07,00,2,02
201800035819,01,00,0,00
201800035820,07,00,2,09
201800035820,13,00,2,01
201800035821,07,00,9,00
201800035821,99,00,2,01
201800035822,07,02,0,01
201800035823,07,00,2,19
201800035823,13,00,2,19
201800035824,31,01,0,21
201800035824,07,00,0,24
201800035825,07,15,2,13
201800035825,07,00,2,02
201800035826,30,09,0,01
201800035827,07,00,2,17
201800035827,07,01,1,01
201800035827,07,00,2,23
201800035828,07,00,2,16
201800035828,30,00,2,01
201800035829,10,00,2,15
201800035829,33,00,2,02
201800035830,13,00,2,02
201800035830,10,00,2,02
201800035831,33,00,0,00
201800035832,07,00,2,01
201800035832,07,00,2,13
201800035833,13,00,1,04
201800035834,10,00,2,01
201800035834,07,00,2,01
201800035835,30,00,6,01
201800035836,34,00,2,09
201800035836,07,00,2,01
201800035837,07,00,2,01
201800035837,07,00,2,15
201800035838,07,02,0,13
201800035839,07,00,1,01
201800035840,07,00,2,09
201800035840,34,00,2,01
201800035841,07,00,2,01
201800035841,07,00,2,01
201800035841,07,00,2,01
201800035842,07,00,2,15
201800035842,01,00,2,02
201800035843,07,00,2,15
201800035843,01,00,2,01
201800035844,07,00,2,01
201800035844,07,00,2,01
201800035845,07,00,2,13
201800035845,07,00,2,01
201800035846,07,00,2,15
201800035846,07,00,2,01
201800035847,07,00,2,15
201800035847,02,00,2,01
201800035848,07,00,2,15
201800035848,07,00,2,01
201800035849,07,00,1,14
201800035849,07,00,2,04
201800035849,07,00,2,01
201800035850,07,00,9,09
201800035850,01,00,2,13
201800035851,07,00,2,13
201800035851,07,00,2,01
201800035852,02,00,2,01
201800035852,07,00,2,01
201800035853,07,00,2,01
201800035853,33,00,2,01
201800035853,07,00,2,01
201800035854,07,00,2,01
201800035854,07,00,2,15
201800035855,33,00,2,03
201800035855,07,00,2,01
201800035856,07,00,2,15
201800035856,07,00,2,01
201800035857,07,00,0,01
201800035858,07,00,2,15
201800035858,34,00,2,01
201800035859,07,00,2,05
201800035859,07,00,2,02
201800035860,07,00,2,17
201800035860,07,00,2,01
201800035861,07,00,2,15
201800035861,07,00,2,01
201800035862,02,00,2,01
201800035862,07,00,2,15
201800035863,07,00,2,02
201800035863,07,00,2,02
201800035864,30,00,2,15
201800035864,30,00,2,01
201800035865,07,00,2,10
201800035865,31,00,2,01
201800035866,07,00,2,01
201800035866,07,00,2,01
201800035867,10,00,2,01
201800035867,07,00,2,02
201800035867,07,00,2,02
201800035868,02,00,2,01
201800035868,07,00,2,20
201800035869,07,00,2,02
201800035869,36,00,2,09
201800035870,07,00,2,09
201800035870,01,00,2,01
201800035871,07,00,0,02
201800035871,30,00,0,00
201800035872,07,00,2,02
201800035872,07,00,2,02
201800035873,07,00,2,01
201800035873,07,00,2,01
201800035874,10,00,2,01
201800035874,07,00,2,01
201800035875,02,00,2,13
201800035875,07,00,2,24
201800035876,07,00,2,01
201800035876,10,00,2,01
201800035877,07,00,1,01
201800035878,07,00,2,15
201800035878,07,00,2,01
201800035879,07,00,2,02
201800035879,07,00,2,13
201800035880,17,00,2,00
201800035880,07,00,2,02
201800035881,07,00,2,00
201800035881,17,00,2,02
201800035882,07,00,2,09
201800035882,31,00,2,01
201800035883,07,01,2,13
201800035883,07,01,2,02
201800035884,30,00,2,15
201800035884,07,00,2,01
201800035885,33,00,2,12
201800035885,07,00,2,02
201800035886,33,09,0,00
201800035887,31,00,2,17
201800035887,07,00,2,15
201800035888,07,00,2,01
201800035888,07,00,2,13
201800035889,07,00,2,02
201800035889,07,00,2,00
201800035889,07,00,2,02
201800035889,07,00,2,00
201800035890,10,01,0,13
201800035891,07,00,2,00
201800035891,34,00,2,02
201800035892,07,00,2,15
201800035892,07,00,2,02
201800035892,07,00,2,02
201800035893,07,00,2,15
201800035893,07,00,2,01
201800035894,07,00,1,01
201800035895,30,12,0,01
201800035895,07,00,0,17
201800035896,30,00,0,01
201800035897,37,04,0,02
201800035898,02,00,2,15
201800035898,10,00,2,01
201800035899,07,01,0,14
201800035900,07,00,2,02
201800035900,07,00,2,23
201800035901,07,06,0,14
201800035902,01,00,2,01
201800035902,07,00,2,09
201800035903,07,00,2,02
201800035903,07,00,2,23
201800035904,33,00,1,01
201800035905,07,00,2,02
201800035905,07,00,2,01
201800035906,07,00,2,09
201800035906,01,00,2,01
201800035907,07,00,1,01
201800035908,07,00,2,15
201800035908,33,00,2,01
201800035909,13,00,2,12
201800035909,07,00,2,01
201800035910,07,00,2,02
201800035910,02,00,2,02
201800035911,07,00,2,01
201800035911,07,00,2,01
201800035912,30,00,2,00
201800035912,07,00,2,15
201800035913,10,14,0,02
201800035913,07,00,2,02
201800035914,07,00,2,17
201800035914,01,00,2,01
201800035915,10,00,2,01
201800035915,07,00,2,02
201800035916,33,00,2,01
201800035916,10,00,2,09
201800035917,07,00,2,09
201800035917,01,00,2,01
201800035918,07,00,2,01
201800035918,02,00,2,01
201800035919,07,00,0,00
201800035920,31,00,2,01
201800035920,07,00,2,15
201800035921,07,00,2,10
201800035921,33,00,2,02
201800035922,30,00,2,15
201800035922,02,00,2,01
201800035923,07,00,2,05
201800035923,02,00,2,02
201800035924,07,14,0,02
201800035924,07,00,2,02
201800035924,07,00,2,02
201800035925,07,00,0,13
201800035926,07,00,2,09
201800035926,07,00,2,02
201800035927,31,00,2,01
201800035927,07,00,2,01
201800035927,38,00,2,15
201800035928,07,00,2,01
201800035928,30,00,2,00
201800035929,07,00,2,15
201800035929,07,00,2,01
201800035930,37,00,2,01
201800035930,07,00,2,09
201800035931,07,00,2,02
201800035931,33,00,2,02
201800035932,07,00,1,01
201800035933,07,00,2,23
201800035933,33,09,2,21
201800035934,07,00,2,01
201800035934,32,00,2,15
201800035935,07,00,1,01
201800035936,33,00,0,01
201800035937,30,00,2,02
201800035937,07,00,2,15
201800035938,07,06,0,14
201800035939,07,01,0,14
201800035940,07,00,1,01
201800035941,07,14,2,01
201800035941,07,00,1,23
201800035942,07,00,2,01
201800035942,07,00,1,02
201800035943,07,00,2,01
201800035943,34,00,2,21
201800035944,07,00,2,01
201800035944,10,00,2,18
201800035945,07,00,2,01
201800035945,10,00,2,18
201800035946,07,00,1,01
201800035947,07,00,1,01
201800035948,33,00,2,02
201800035948,07,00,2,01
201800035949,07,00,2,00
201800035949,31,00,2,01
201800035950,07,00,2,02
201800035950,10,07,0,02
201800035950,07,07,2,09
201800035951,07,00,1,01
201800035952,07,00,2,09
201800035952,33,00,2,01
201800035953,10,00,2,01
201800035953,07,00,2,01
201800035954,07,00,1,01
201800035955,07,00,2,15
201800035955,31,00,2,01
201800035956,07,00,2,01
201800035956,01,00,2,00
201800035957,33,00,2,01
201800035957,07,00,2,15
201800035958,07,00,2,01
201800035958,10,00,2,15
201800035959,01,00,2,01
201800035959,07,00,2,09
201800035960,01,00,2,01
201800035960,07,00,2,16
201800035961,02,00,2,01
201800035962,07,00,1,07
201800035963,07,00,2,13
201800035963,07,00,2,01
201800035964,07,00,2,01
201800035964,33,00,2,01
201800035964,07,00,2,01
201800035965,07,00,2,00
201800035965,07,00,2,23
201800035966,07,13,0,14
201800035967,07,00,1,16
201800035968,07,02,0,01
201800035968,07,02,0,01
201800035969,07,00,1,15
201800035970,07,00,2,02
201800035970,07,09,2,02
201800035971,07,00,2,15
201800035971,37,00,2,01
201800035972,07,00,2,22
201800035972,01,00,2,01
201800035973,07,00,1,01
201800035974,07,00,1,01
201800035975,02,00,2,01
201800035975,07,00,2,09
201800035976,07,00,2,17
201800035976,02,00,2,01
201800035977,07,00,2,09
201800035977,02,00,2,09
201800035978,07,00,2,05
201800035978,10,00,2,01
201800035979,07,00,2,01
201800035979,07,00,2,01
201800035979,10,00,2,01
201800035980,07,00,1,16
201800035981,02,00,2,01
201800035981,10,00,2,01
201800035982,07,00,2,02
201800035982,07,00,2,01
201800035983,07,00,2,09
201800035983,07,00,2,01
201800035984,07,00,1,15
201800035985,07,00,2,15
201800035985,01,00,2,01
201800035986,10,00,1,15
201800035987,07,00,2,02
201800035987,07,00,2,02
201800035988,07,00,2,20
201800035988,01,00,2,01
201800035989,07,00,2,02
201800035989,07,00,2,02
201800035989,07,00,2,02
201800035990,07,00,2,23
201800035990,07,00,2,02
201800035991,07,00,1,01
201800035992,07,00,1,01
201800035993,07,04,2,14
201800035993,10,06,2,01
201800035994,07,00,2,02
201800035994,07,00,2,02
201800035995,07,00,2,01
201800035995,07,00,2,15
201800035996,07,00,2,05
201800035996,07,00,2,02
201800035996,07,00,2,01
201800035997,07,00,2,00
201800035997,07,01,0,01
201800035998,07,00,1,01
201800035999,07,00,2,23
201800035999,07,00,2,02
201800035999,07,00,2,02
201800036000,07,07,0,01
201800036001,07,12,0,01
201800036002,07,00,2,01
201800036002,07,00,2,09
201800036003,07,00,2,09
201800036003,10,00,2,01
201800036004,07,00,2,09
201800036004,30,00,2,01
201800036005,31,00,2,09
201800036005,33,00,2,01
201800036006,07,09,2,02
201800036006,10,00,2,02
201800036007,07,00,2,13
201800036007,07,00,2,01
201800036008,07,13,0,01
201800036009,07,00,2,01
201800036009,07,12,2,09
201800036010,02,00,0,01
201800036010,07,00,0,09
201800036011,07,00,1,01
201800036012,07,00,2,01
201800036012,07,00,2,01
201800036013,07,00,1,16
201800036014,17,00,2,13
201800036014,10,00,2,13
201800036015,14,00,1,15
201800036016,07,00,2,23
201800036016,07,00,2,02
201800036016,07,00,2,23
201800036017,07,00,2,23
201800036017,07,00,2,02
201800036017,07,00,2,23
201800036018,07,13,0,01
201800036019,10,00,1,01
201800036020,07,06,0,01
201800036021,07,00,2,23
201800036021,07,00,2,23
201800036021,17,00,2,02
201800036022,10,00,2,15
201800036022,07,00,2,01
201800036023,07,03,2,01
201800036023,10,00,2,13
201800036024,02,00,0,01
201800036024,07,00,0,09
201800036025,02,00,2,02
201800036025,07,00,2,02
201800036026,07,00,2,01
201800036026,07,01,2,15
201800036027,07,00,1,04
201800036028,10,00,2,01
201800036028,07,00,2,02
201800036029,07,00,2,01
201800036029,07,00,2,10
201800036030,07,00,2,02
201800036030,02,00,2,02
201800036031,07,00,2,17
201800036031,10,00,2,00
201800036032,07,00,2,09
201800036032,02,00,2,09
201800036033,02,00,0,16
201800036034,07,00,2,23
201800036034,07,00,2,02
201800036035,07,00,2,02
201800036035,07,00,2,02
201800036036,07,00,1,01
201800036037,07,07,0,01
201800036038,07,00,2,15
201800036038,07,00,2,01
201800036039,07,13,0,01
201800036040,30,00,2,01
201800036040,07,00,2,19
201800036041,02,12,0,16
201800036042,07,00,2,02
201800036042,07,00,2,01
201800036042,07,00,2,01
201800036043,07,00,2,01
201800036043,07,00,2,02
201800036043,07,00,2,01
201800036044,07,00,2,23
201800036044,02,01,2,02
201800036045,07,00,2,23
201800036045,10,00,2,02
201800036046,10,00,2,15
201800036046,30,00,2,01
201800036047,33,06,0,14
201800036048,07,04,2,17
201800036048,17,00,2,02
201800036048,07,00,0,14
201800036048,10,00,2,17
201800036048,10,00,2,02
201800036049,07,00,1,01
201800036050,07,01,0,14
201800036051,33,04,0,17
201800036052,07,00,2,09
201800036052,07,00,2,01
201800036053,02,13,0,01
201800036054,14,03,0,13
201800036055,07,00,1,15
201800036056,31,00,2,02
201800036056,07,00,2,02
201800036057,07,00,2,23
201800036057,07,00,2,23
201800036057,07,00,2,02
201800036058,33,00,0,01
201800036059,07,00,2,01
201800036059,07,00,2,00
201800036060,33,15,0,21
201800036061,07,00,1,04
201800036062,07,00,2,13
201800036062,07,00,2,01
201800036063,07,01,0,01
201800036064,07,00,2,01
201800036064,07,00,2,13
201800036065,33,16,0,01
201800036066,07,13,0,01
201800036067,36,00,2,01
201800036067,07,00,2,02
201800036068,07,13,0,01
201800036069,33,00,2,01
201800036069,07,00,2,09
201800036070,07,04,0,13
201800036071,02,00,2,01
201800036071,07,00,2,09
201800036072,07,02,0,01
201800036073,07,03,0,14
201800036074,33,00,0,15
201800036075,10,00,2,09
201800036075,32,00,2,01
201800036076,07,00,1,01
201800036077,07,00,1,01
201800036078,30,00,0,01
201800036079,07,00,2,02
201800036079,07,00,2,02
201800036079,33,00,2,02
201800036080,33,00,0,00
201800036081,07,00,1,16
201800036082,07,00,2,16
201800036082,01,00,2,01
201800036083,10,00,1,01
201800036084,07,00,2,02
201800036084,07,00,2,23
201800036085,07,00,2,23
201800036085,07,00,2,02
201800036086,07,00,2,01
201800036086,10,00,2,15
201800036087,07,00,2,23
201800036087,07,00,2,02
201800036088,10,00,2,19
201800036088,07,00,2,01
201800036089,33,12,0,13
201800036090,01,00,2,01
201800036090,07,00,2,17
201800036091,07,00,2,01
201800036091,07,00,2,01
201800036092,01,00,2,01
201800036092,10,00,2,22
201800036093,07,06,0,01
201800036094,30,00,2,01
201800036094,07,00,2,15
201800036095,02,00,2,17
201800036095,07,00,2,15
201800036096,07,00,2,23
201800036096,07,00,2,02
201800036097,07,00,2,01
201800036097,10,00,2,01
201800036098,07,03,0,01
201800036099,07,04,0,21
201800036100,33,00,5,01
201800036101,07,00,2,17
201800036101,07,00,2,15
201800036102,07,00,2,23
201800036102,07,00,2,23
201800036102,07,00,2,01
201800036103,07,00,2,01
201800036103,01,00,2,01
201800036104,07,13,0,01
201800036105,01,00,2,02
201800036105,07,00,2,02
201800036106,07,00,0,09
201800036106,33,00,0,01
201800036107,14,00,2,01
201800036107,07,00,2,15
201800036108,07,00,1,01
201800036109,33,00,2,01
201800036109,07,00,2,15
201800036110,34,11,0,01
201800036111,07,00,2,15
201800036111,33,00,2,17
201800036112,07,12,0,01
201800036113,07,00,1,01
201800036114,15,00,0,02
201800036114,33,00,0,02
201800036114,10,00,0,02
201800036115,10,00,2,01
201800036115,07,00,2,15
201800036115,07,00,2,02
201800036116,07,00,2,17
201800036116,07,00,2,02
201800036117,07,00,1,01
201800036118,07,00,2,02
201800036118,99,00,2,02
201800036119,10,00,2,01
201800036119,07,00,2,01
201800036120,01,00,0,01
201800036121,01,12,0,00
201800036122,07,00,2,01
201800036122,30,00,2,09
201800036123,01,00,0,01
201800036124,07,00,2,02
201800036124,07,00,2,02
201800036125,07,00,2,02
201800036125,07,00,2,02
201800036125,07,00,2,01
201800036126,07,01,2,15
201800036126,07,00,2,01
201800036127,07,00,1,01
201800036128,33,00,0,01
201800036129,07,00,2,01
201800036129,07,00,2,01
201800036130,07,00,2,02
201800036130,02,00,2,02
201800036131,07,13,0,01
201800036132,02,00,2,02
201800036133,10,00,2,02
201800036133,31,00,2,02
201800036134,07,00,1,01
201800036135,07,00,2,02
201800036135,07,00,2,02
201800036136,07,01,0,14
201800036137,07,06,0,01
201800036138,01,00,0,16
201800036139,07,00,2,01
201800036139,07,00,2,09
201800036140,07,00,2,09
201800036140,07,00,2,01
201800036141,07,15,0,01
201800036142,07,09,2,15
201800036142,31,00,2,01
201800036143,07,00,2,01
201800036143,07,00,2,15
201800036144,07,13,0,14
201800036145,07,00,2,01
201800036145,07,00,2,15
201800036146,07,00,2,00
201800036146,01,00,2,09
201800036147,07,06,0,01
201800036148,07,00,2,23
201800036148,03,00,2,15
201800036148,33,00,2,05
201800036149,07,02,0,14
201800036150,01,12,0,00
201800036151,30,00,0,01
201800036152,01,00,0,01
201800036153,07,00,2,15
201800036153,31,00,2,01
201800036154,07,15,0,00
201800036154,07,00,2,13
201800036155,33,03,0,01
201800036156,07,00,2,09
201800036156,02,00,2,17
201800036157,07,00,2,02
201800036157,07,00,2,01
201800036158,33,07,0,01
201800036159,02,00,0,01
201800036160,02,00,0,01
201800036161,33,00,0,01
201800036162,02,12,0,20
201800036163,30,00,2,16
201800036163,07,00,2,01
201800036164,01,00,0,00
201800036165,07,00,2,20
201800036165,07,00,2,01
201800036166,07,00,2,14
201800036166,07,02,2,01
201800036167,07,13,0,14
201800036168,10,08,2,01
201800036168,07,00,2,09
201800036169,01,00,2,01
201800036169,07,00,2,09
201800036170,07,06,0,14
201800036171,07,00,1,01
201800036172,30,00,0,01
201800036173,07,00,2,23
201800036173,07,00,2,23
201800036173,07,00,2,02
201800036174,07,00,2,01
201800036174,10,00,2,01
201800036175,10,00,2,09
201800036175,02,00,2,17
201800036176,07,00,2,01
201800036176,01,00,2,13
201800036177,07,09,0,14
201800036178,10,00,2,15
201800036178,02,00,2,16
201800036179,07,00,1,15
201800036180,07,00,2,02
201800036180,07,00,2,02
201800036180,07,00,2,02
201800036181,07,00,2,15
201800036181,07,00,2,15
201800036182,07,00,2,15
201800036182,07,00,2,01
201800036183,07,00,2,15
201800036183,33,00,2,02
201800036184,10,00,1,04
201800036185,07,00,2,01
201800036185,07,00,2,13
201800036186,31,00,2,01
201800036186,07,00,2,09
201800036187,10,00,2,02
201800036187,33,00,2,02
201800036188,07,00,2,23
201800036188,07,00,2,02
201800036188,07,00,2,23
201800036189,07,00,2,15
201800036189,01,00,2,01
201800036190,07,00,2,15
201800036190,33,00,2,01
201800036191,07,00,2,02
201800036191,07,00,2,02
