Num_Acc,grav
201800000907,1
201800000908,1
201800000908,3
201800000909,3
201800000910,1
201800000910,3
201800000911,1
201800000911,4
201800000912,4
201800000912,3
201800000912,4
201800000913,3
201800000913,1
201800000914,1
201800000914,3
201800000915,3
201800000916,3
201800000917,1
201800000917,3
201800000918,1
201800000918,4
201800000919,3
201800000920,4
201800000920,1
201800000921,3
201800000922,4
201800000922,3
201800000923,4
201800000924,3
201800000925,4
201800000925,4
201800000926,1
201800000926,1
201800000926,4
201800000926,4
201800000926,4
201800000926,4
201800000926,4
201800000926,4
201800000927,3
201800000928,3
201800000928,1
201800000929,2
201800000929,3
201800000929,2
201800000929,3
201800000930,1
201800000930,4
201800000931,1
201800000931,3
201800000932,1
201800000932,4
201800000932,3
201800000933,3
201800000933,1
201800000934,3
201800000935,4
201800000935,1
201800000935,1
201800000936,3
201800000936,1
201800000937,4
201800000938,4
201800000939,1
201800000939,3
201800000940,3
201800000941,1
201800000941,3
201800000942,1
201800000942,3
201800000943,3
201800000944,1
201800000944,1
201800000944,1
201800000944,3
201800000944,1
201800000945,3
201800000946,1
201800000946,3
201800000947,3
201800000948,3
201800000948,1
201800000948,3
201800000949,4
201800000950,4
201800000951,3
201800000951,1
201800000952,3
201800000953,1
201800000953,3
201800000954,1
201800000954,3
201800000955,3
201800000955,1
201800000956,1
201800000956,1
201800000956,3
201800000957,3
201800000958,3
201800000958,1
201800000958,1
201800000958,1
201800000958,1
201800000958,1
201800000959,4
201800000959,4
201800000959,3
201800000959,1
201800000959,3
201800000960,1
201800000960,4
201800000961,4
201800000961,4
201800000961,1
201800000961,1
201800000961,1
201800000962,4
201800000963,1
201800000963,3
201800000964,1
201800000964,3
201800000965,4
201800000965,1
201800000965,1
201800000966,4
201800000966,1
201800000966,1
201800000967,4
201800000967,4
201800000967,4
201800000968,1
201800000968,4
201800000969,4
201800000969,1
201800000969,3
201800000970,1
201800000970,3
201800000971,2
201800000971,4
201800000972,4
201800000972,1
201800000973,4
201800000973,1
201800000974,4
201800000975,4
201800000975,1
201800000976,1
201800000976,4
201800000977,1
201800000977,2
201800000978,4
201800000978,4
201800000978,1
201800000979,1
201800000979,4
201800000979,4
201800000979,4
201800000979,1
201800000979,4
201800000980,1
201800000980,3
201800000980,3
201800000981,4
201800000982,4
201800000982,1
201800000983,3
201800000984,3
201800000984,1
201800000985,4
201800000985,4
201800000985,4
201800000986,1
201800000986,1
201800000986,4
201800000987,1
201800000987,4
201800000988,1
201800000988,4
201800000989,1
201800000989,3
201800000990,1
201800000990,3
201800000991,1
201800000991,3
201800000992,3
201800000992,1
201800000993,1
201800000993,3
201800000994,1
201800000994,3
201800000995,3
201800000995,1
201800000996,4
201800000997,1
201800000997,4
201800000998,1
201800000998,3
201800000999,1
201800000999,4
201800001000,2
201800001001,1
201800001001,3
201800001002,1
201800001002,3
201800001003,4
201800001003,1
201800001004,3
201800001005,1
201800001005,1
201800001005,3
201800001006,3
201800001007,3
201800001007,3
201800001007,1
201800001007,1
201800001008,1
201800001008,1
201800001008,2
201800001009,3
201800001009,1
201800001010,1
201800001010,3
201800001011,3
201800001011,1
201800001012,3
201800001012,1
201800001013,4
201800001013,1
201800001014,4
201800001014,4
201800001015,4
201800001015,1
201800001016,4
201800001016,4
201800001017,3
201800001017,1
201800001018,1
201800001018,3
201800001019,1
201800001019,3
201800001020,3
201800001021,4
201800001021,1
201800001022,4
201800001022,4
201800001022,1
201800001022,4
201800001023,1
201800001023,3
201800001024,1
201800001024,4
201800001025,4
201800001026,3
201800001027,3
201800001027,4
201800001028,1
201800001028,4
201800001029,1
201800001029,3
201800001030,1
201800001030,3
201800001031,3
201800001032,2
201800001033,4
201800001034,3
201800001035,1
201800001035,3
201800001035,3
201800001036,4
201800001036,1
201800001037,4
201800001037,1
201800001037,1
201800001037,1
201800001037,1
201800001037,4
201800001038,3
201800001039,1
201800001039,3
201800001039,1
201800001040,1
201800001040,3
201800001041,1
201800001041,3
201800001041,4
201800001041,3
201800001041,4
201800001042,2
201800001042,1
201800001043,4
201800001044,1
201800001044,4
201800001044,3
201800001045,1
201800001045,1
201800001045,3
201800001045,4
201800001046,1
201800001046,3
201800001047,4
201800001047,1
201800001048,1
201800001048,3
201800001049,4
201800001049,1
201800001050,4
201800001050,1
201800001051,1
201800001051,4
201800001051,1
201800001051,1
201800001051,4
201800001051,3
201800001052,3
201800001052,2
201800001052,1
201800001052,1
201800001053,3
201800001053,4
201800001053,1
201800001053,1
201800001054,1
201800001054,4
201800001055,3
201800001056,1
201800001056,4
201800001056,1
201800001056,4
201800001057,1
201800001057,4
201800001057,4
201800001057,1
201800001058,3
201800001058,4
201800001059,3
201800001059,3
201800001060,1
201800001060,1
201800001060,3
201800001061,4
201800001061,4
201800001062,1
201800001062,2
201800001062,1
201800001062,1
201800001063,3
201800001063,3
201800001063,4
201800001064,3
201800001064,1
201800001065,4
201800001066,2
201800001067,1
201800001067,3
201800001068,3
201800001068,1
201800001069,3
201800001070,4
201800001070,1
201800001070,1
201800001070,4
201800001070,4
201800001071,3
201800001071,4
201800001072,3
201800001072,1
201800001073,3
201800001074,3
201800001074,3
201800001074,4
201800001075,3
201800001076,3
201800001076,1
201800001077,2
201800001077,1
201800001078,1
201800001078,1
201800001078,1
201800001078,1
201800001078,1
201800001078,3
201800001078,1
201800001079,2
201800001079,4
201800001080,2
201800001081,2
201800001082,3
201800001082,1
201800001083,4
201800001083,4
201800001083,4
201800001083,4
201800001084,3
201800001084,1
201800001085,4
201800001085,4
201800001085,4
201800001085,3
201800001086,4
201800001086,1
201800001086,4
201800001087,1
201800001087,4
201800001088,3
201800001088,4
201800001088,1
201800001088,3
201800001088,3
201800001089,1
201800001089,2
201800001090,1
201800001090,3
201800001091,4
201800001091,1
201800001091,1
201800001092,1
201800001092,4
201800001093,1
201800001093,3
201800001093,1
201800001094,1
201800001094,3
201800001095,3
201800001095,1
201800001096,1
201800001096,4
201800001097,4
201800001097,4
201800001098,1
201800001098,3
201800001099,2
201800001100,2
201800001100,4
201800001100,4
201800001100,4
201800001101,3
201800001102,3
201800001103,1
201800001103,3
201800001104,1
201800001104,3
201800001105,1
201800001105,3
201800001105,2
201800001106,4
201800001106,1
201800001107,4
201800001107,1
201800001108,2
201800001109,3
201800001109,1
201800001110,1
201800001110,3
201800001111,1
201800001111,4
201800001112,3
201800001112,3
201800001112,2
201800001112,1
201800001112,1
201800001112,1
201800001112,3
201800001112,3
201800001113,3
201800001113,3
201800001114,1
201800001114,3
201800001115,2
201800001116,3
201800001116,1
201800001117,1
201800001117,3
201800001118,3
201800001118,1
201800001119,3
201800001120,3
201800001120,1
201800001121,1
201800001121,3
201800001122,1
201800001122,4
201800001122,1
201800001123,3
201800001123,3
201800001123,3
201800001123,3
201800001123,1
201800001123,4
201800001124,1
201800001124,3
201800001124,2
201800001125,4
201800001125,1
201800001125,1
201800001125,1
201800001126,1
201800001126,4
201800001127,3
201800001127,1
201800001128,4
201800001128,1
201800001129,4
201800001130,3
201800001130,1
201800001131,1
201800001131,4
201800001132,1
201800001132,4
201800001133,4
201800001133,1
201800001133,4
201800001133,4
201800001134,4
201800001135,1
201800001135,3
201800001136,1
201800001136,1
201800001136,1
201800001136,3
201800001137,4
201800001137,4
201800001137,4
201800001138,3
201800001138,1
201800001139,3
201800001140,3
201800001140,1
201800001141,3
201800001141,1
201800001142,3
201800001142,1
201800001142,1
201800001143,4
201800001143,4
201800001143,4
201800001143,4
201800001144,2
201800001145,1
201800001145,3
201800001146,3
201800001146,2
201800001147,4
201800001147,1
201800001148,3
201800001148,1
201800001148,1
201800001149,1
201800001149,3
201800001149,3
201800001149,1
201800001150,1
201800001150,3
201800001151,3
201800001151,3
201800001152,2
201800001153,1
201800001153,3
201800001154,1
201800001154,1
201800001154,1
201800001154,4
201800001155,4
201800001155,4
201800001155,3
201800001156,4
201800001156,4
201800001156,4
201800001157,3
201800001158,1
201800001158,3
201800001159,3
201800001159,1
201800001160,1
201800001160,1
201800001160,1
201800001160,1
201800001160,4
201800001161,1
201800001161,3
201800001162,1
201800001162,4
201800001163,3
201800001164,4
201800001164,4
201800001164,4
201800001164,4
201800001165,1
201800001165,3
201800001166,1
201800001166,3
201800001167,2
201800001167,3
201800001168,1
201800001168,4
201800001169,3
201800001169,1
201800001170,1
201800001170,4
201800001170,4
201800001171,2
201800001172,4
201800001172,1
201800001173,3
201800001174,1
201800001174,4
201800001175,3
201800001176,1
201800001176,4
201800001176,4
201800001177,1
201800001177,3
201800001178,3
201800001178,1
201800001179,3
201800001179,1
201800001179,4
201800001180,3
201800001180,1
201800001180,4
201800001180,4
201800001181,3
201800001181,1
201800001181,1
201800001181,1
201800001181,1
201800001182,1
201800001182,2
201800001183,1
201800001183,1
201800001183,3
201800001184,3
201800001185,4
201800001185,1
201800001186,1
201800001186,3
201800001186,4
201800001187,2
201800001188,1
201800001188,3
201800001189,1
201800001189,4
201800001189,4
201800001190,1
201800001190,4
201800001191,2
201800001191,4
201800001191,2
201800001191,2
201800001191,3
201800001192,2
201800001192,1
201800001193,3
201800001193,3
201800001193,1
201800001194,3
201800001194,1
201800001195,4
201800001195,1
201800001195,4
201800001195,1
201800001196,1
201800001196,3
201800001197,3
201800001197,1
201800001198,4
201800001198,1
201800001198,1
201800001198,3
201800001199,3
201800001200,4
201800001201,4
201800001201,1
201800001202,1
201800001202,3
201800001203,3
201800001203,3
201800001204,4
201800001204,4
201800001204,1
201800001204,1
201800001204,1
201800001204,3
201800001204,4
201800001205,1
201800001205,3
201800001206,1
201800001206,1
201800001206,4
201800001206,4
201800001206,2
201800001207,3
201800001208,4
201800001208,2
201800001209,1
201800001209,3
201800001210,3
201800001210,1
201800001210,1
201800001211,1
201800001211,3
201800001212,1
201800001212,3
201800001213,3
201800001213,1
201800001214,2
201800001215,1
201800001215,2
201800001216,3
201800001216,1
201800001217,4
201800001217,4
201800001218,3
201800001218,1
201800001219,1
201800001219,2
201800001220,3
201800001220,1
201800001220,1
201800001221,4
201800001222,1
201800001222,4
201800001222,3
201800001223,1
201800001223,4
201800001224,3
201800001224,4
201800001225,2
201800001226,3
201800001226,1
201800001226,1
201800001226,1
201800001227,1
201800001227,4
201800001227,1
201800001227,1
201800001227,1
201800001227,1
201800001228,1
201800001228,3
201800001229,1
201800001229,3
201800001230,1
201800001230,3
201800001231,4
201800001231,3
201800001232,4
201800001233,2
201800001234,3
201800001235,4
201800001235,4
201800001235,4
201800001236,4
201800001237,3
201800001237,1
201800001238,1
201800001238,4
201800001238,4
201800001238,4
201800001238,4
201800001238,4
201800001239,4
201800001239,4
201800001239,4
201800001239,4
201800001239,4
201800001239,1
201800001239,4
201800001240,1
201800001240,1
201800001240,3
201800001241,3
201800001241,1
201800001242,4
201800001242,4
201800001243,1
201800001243,4
201800001243,3
201800001244,4
201800001244,1
201800001244,1
201800001244,1
201800001245,3
201800001246,4
201800001247,3
201800001248,4
201800001248,1
201800001249,4
201800001249,1
201800001250,4
201800001250,1
201800001250,1
201800001250,1
201800001250,1
201800001251,3
201800001251,4
201800001251,4
201800001251,4
201800001252,3
201800001253,3
201800001253,1
201800001253,1
201800001254,4
201800001254,3
201800001254,1
201800001255,1
201800001255,4
201800001256,3
201800001257,3
201800001257,3
201800001257,4
201800001258,1
201800001258,1
201800001258,3
201800001259,1
201800001259,4
201800001259,1
201800001259,4
201800001259,1
201800001260,4
201800001260,3
201800001261,3
201800001262,4
201800001263,3
201800001264,3
201800001264,1
201800001265,1
201800001265,3
201800001266,1
201800001266,3
201800001266,1
201800001267,3
201800001268,3
201800001268,4
201800001269,2
201800001269,3
201800001269,3
201800001269,3
201800001270,2
201800001271,3
201800001272,4
201800001272,3
201800001273,4
201800001273,1
201800001274,2
201800001275,3
201800001275,3
201800001276,1
201800001276,2
201800001277,3
201800001278,1
201800001278,1
201800001278,1
201800001278,1
201800001278,1
201800001278,1
201800001278,1
201800001278,3
201800001278,2
201800001279,1
201800001279,3
201800001280,1
201800001280,1
201800001280,3
201800001281,1
201800001281,3
201800001281,1
201800001281,4
201800001282,1
201800001282,4
201800001283,3
201800001284,3
201800001285,2
201800001286,1
201800001286,1
201800001286,4
201800001286,2
201800001287,3
201800001287,1
201800001288,3
201800001288,1
201800001288,1
201800001288,1
201800001288,1
201800001288,1
201800001289,3
201800001290,3
201800001291,4
201800001291,3
201800001291,4
201800001292,3
201800001293,3
201800001293,3
201800001294,1
201800001294,3
201800001295,3
201800001295,2
201800001296,2
201800001296,3
201800001297,1
201800001297,1
201800001297,1
201800001297,2
201800001298,1
201800001298,3
201800001299,3
201800001300,3
201800001301,4
201800001301,3
201800001302,1
201800001302,4
201800001303,3
201800001303,1
201800001304,1
201800001304,3
201800001305,2
201800001305,1
201800001306,3
201800001306,4
201800001307,3
201800001307,4
201800001308,1
201800001308,3
201800001309,3
201800001309,1
201800001310,2
201800001310,3
201800001310,4
201800001310,4
201800001310,4
201800001311,1
201800001311,3
201800001312,3
201800001312,4
201800001313,2
201800001314,3
201800001315,2
201800001316,1
201800001316,4
201800001317,4
201800001317,4
201800001317,4
201800001318,3
201800001318,1
201800001319,4
201800001319,1
201800001320,3
201800001320,1
201800001320,1
201800001321,3
201800001321,1
201800001322,1
201800001322,4
201800001323,1
201800001323,3
201800001324,1
201800001324,3
201800001325,1
201800001325,4
201800001326,3
201800001326,3
201800001327,1
201800001327,4
201800001328,4
201800001328,1
201800001329,3
201800001330,3
201800001330,1
201800001331,3
201800001331,1
201800001332,2
201800001333,1
201800001333,4
201800001334,1
201800001334,3
201800001335,2
201800001335,1
201800001336,1
201800001336,4
201800001337,3
201800001337,3
201800001337,1
201800001338,1
201800001338,3
201800001339,4
201800001339,4
201800001339,1
201800001339,1
201800001339,4
201800001339,4
201800001339,3
201800001339,4
201800001339,1
201800001339,3
201800001339,3
201800001339,3
201800001340,3
201800001341,1
201800001341,3
201800001341,3
201800001342,1
201800001342,3
201800001343,3
201800001343,4
201800001343,1
201800001344,1
